gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
3206542053,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1112061514,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,15000,GS,Stromness Whaling Station,CLO,-36.711803,-54.158916,2017-12-25T00:00:00Z,NA
3287289222,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1112074910,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,600,GS,Gold Harbour,CLO,-35.94353,-54.623623,2017-12-26T00:00:00Z,NA
3202687458,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1112059168,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,30,GS,Grytviken,CLO,-36.50816,-54.28085,2017-12-26T00:00:00Z,NA
2113321672,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS560318300,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,100,CL,Parque Pingüino Rey (Desembocadura Río Marazzi),CLO,-69.310555,-53.461967,2017-12-26T00:00:00Z,NA
3216050588,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1112095484,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,30000,GS,St Andrew's Bay,CLO,-36.166435,-54.443844,2017-12-27T00:00:00Z,NA
2115005103,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS562430312,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,5000,AU,Macquarie Island,CLO,158.87329,-54.60389,2017-12-27T00:00:00Z,NA
2124563469,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS562430362,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,100,AU,Macquarie Island,CLO,158.87329,-54.60389,2017-12-28T00:00:00Z,NA
2114480243,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS560864422,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,2,AU,"Ham Shack (-54.499, 158.94)",CLO,158.93993,-54.4991,2017-12-28T00:00:00Z,NA
2114749983,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS561158545,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,5,AU,"Ham Shack (-54.499, 158.94)",CLO,158.93993,-54.4991,2017-12-29T00:00:00Z,NA
2233169687,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS691552611,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,12,FK,"Bluff Cove FK-Falkland Islands-East Falkland (-51.7584,-58.0693)",CLO,-58.069252,-51.75842,2017-12-31T00:00:00Z,NA
2233169196,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS691552581,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,20,FK,"FK-Falkland Islands-East Falkland (-51.7628,-58.0712)",CLO,-58.071243,-51.7628,2017-12-31T00:00:00Z,NA
2216958207,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS691513201,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,12,FK,"Bluff Cove FK-Falkland Islands-East Falkland (-51.7584,-58.0693)",CLO,-58.069252,-51.75842,2017-12-31T00:00:00Z,NA
2134690265,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS573407787,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,20,FK,"FK-Falkland Islands-East Falkland (-51.7628,-58.0712)",CLO,-58.071243,-51.7628,2017-12-31T00:00:00Z,NA
2107918842,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS570795220,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,16,FK,Bluff Cove Lagoon,CLO,-58.070427,-51.76353,2017-12-31T00:00:00Z,NA
2122446689,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS569372656,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,Aptenodytes patagonicus,500,FK,Volunteer Point,CLO,-57.889797,-51.48911,2018-01-01T00:00:00Z,NA
