gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
3664319482,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1284084014,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,75,FK,West Point Island,CLO,-60.697468,-51.353252,2021-11-26T00:00:00Z,NA
3549997054,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1284407598,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,250,FK,New Island,CLO,-61.307026,-51.73795,2021-11-26T00:00:00Z,NA
3623274685,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1285066290,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,22,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-11-27T00:00:00Z,NA
3585512381,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1300140452,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,4,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-11-28T00:00:00Z,NA
3669084432,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301457806,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,263,FK,New Island,CLO,-61.307026,-51.73795,2021-12-01T00:00:00Z,NA
3582107449,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301446697,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1700,FK,New Island,CLO,-61.307026,-51.73795,2021-12-01T00:00:00Z,NA
3661971318,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301462645,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,65,FK,New Island,CLO,-61.307026,-51.73795,2021-12-02T00:00:00Z,NA
3651553614,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301456259,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1600,FK,New Island,CLO,-61.307026,-51.73795,2021-12-02T00:00:00Z,NA
3651229740,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301857390,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,280,FK,New Island,CLO,-61.307026,-51.73795,2021-12-03T00:00:00Z,NA
3634560540,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1288967399,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,200,FK,Sea Lion Island,CLO,-59.092155,-52.429127,2021-12-04T00:00:00Z,NA
3553663233,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1301877090,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,1500,FK,New Island,CLO,-61.307026,-51.73795,2021-12-04T00:00:00Z,NA
